image_name,reference_caption,true_object,classifier_pred,classifier_correct,top_low_label,top_mid_label,top_high_label,top_low_score,top_mid_score,top_high_score,semantic_levels,decoupled_semantics,retrieval_label_hit_any,candidate_labels,candidate_label_hit,main_label,decision_reason,decision_scores,main_label_correct,token_f1,generated_caption,prompt,reference_caption_scored,generated_caption_scored,token_f1_scored,bleu1,bleu2,bleu3,bleu4,rouge_l,meteor,cider,object_accuracy,cue_coverage,evidence_faithfulness,clip_text_similarity,image_text_clipscore,image_found
n04044716_14882,"The category is tower; it shows a man in a blue jacket is on a lift, working on a large structure with hexagonal patterns and yellow and red wires.",tower,tower,True,tower,,tower,0.3451889157295227,,0.3463820517063141,low|high,False,True,,,tower,classifier_agrees_with_retrieval,,True,0.3829787234042554,The category is tower; it shows a tall structure standing against a vast skyline amidst an open field.,"Main semantic decision: tower (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: tower (0.35) - Scene and context for the tower: background, field, sky.
- high: tower (0.35) - Scene and context for the tower: field, sky.
- high: tower (0.35) - Scene and context for the tower: field, sky.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is tower; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A man in a blue jacket is on a lift, working on a large structure with hexagonal patterns and yellow and red wires.",A tall structure standing against a vast skyline amidst an open field.,0.1714285714285714,0.12303066287533762,0.06402718694984263,0.05301648869774279,0.049406308048682714,0.10815602836879432,0.0684931506849315,0.2939332884884544,0.0,0.16666666666666666,0.1111111111111111,0.42882466316223145,0.16270963847637177,True
n02690373_2109,The category is airplane; it shows a white airplane flying over the ocean with a ship in the background.,airplane,clownfish or fish,False,airplane,,airplane,0.3542759418487549,,0.3537378311157226,low|high,False,True,,,airplane,topk_repeated_label,,True,0.5294117647058824,"The category is airplane; it shows a JetBlue airplane sitting on the runway, smoking slightly.","Main semantic decision: airplane (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- low: airplane (0.35) - Visual attributes of the airplane: a JetBlue airplane sits on the runway, smoking slightly.
- high: airplane (0.35) - Scene and context for the airplane: a blue Alaska Airlines jet taxis on the tarmac.
- high: airplane (0.34) - Scene and context for the airplane: a JetBlue airplane sits on the runway, smoking slightly.
- high: airplane (0.32) - Scene and context for the airplane: a Canadian North airplane sits on the tarmac, surrounded by service vehicles.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is airplane; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A white airplane flying over the ocean with a ship in the background.,"A JetBlue airplane sitting on the runway, smoking slightly.",0.27272727272727276,0.25647215537198187,0.1351726945646753,0.11355930569282106,0.10761866342063775,0.26406926406926406,0.11904761904761904,0.29832645857926143,1.0,0.23809523809523808,0.8333333333333334,0.5426217317581177,0.2396225929260254,True
n03376595_10737,The category is chair; it shows a blue folding chair sits in a field of green grass with brown leaves.,chair,chair,True,chair,,chair,0.3842507898807525,,0.3608770370483398,low|high,False,True,,,chair,classifier_agrees_with_retrieval,,True,0.5454545454545455,"The category is chair; it shows a blue, striped chair with white details.","Main semantic decision: chair (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: chair (0.38) - Visual attributes of the chair: blue, striped, white.
- low: chair (0.38) - Visual attributes of the chair: blue, striped, white.
- low: chair (0.37) - Visual attributes of the chair: blue, white.
- high: chair (0.36) - Scene and context for the chair: the image shows a blue chair with metal legs, folded flat, and standing upright.
- high: chair (0.35) - Scene and context for the chair: a Notre Dame folding chair with a white cushion, black frame, and logo of a leprechaun fighting an Irish.
- high: chair (0.34) - Scene and context for the chair: a wooden folding chair with a green cushion sits on a white surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A blue folding chair sits in a field of green grass with brown leaves.,"A blue, striped chair with white details.",0.38095238095238093,0.22992465073215146,0.15545743746659674,0.1140054882742692,0.10218289380194193,0.35935198821796754,0.23731203007518795,0.5762972904192227,1.0,0.13333333333333333,0.8,0.589855432510376,0.2656228244304657,True
n03197337_1045,The category is watch or watches; it shows a Casio digital watch with a white band displays the time as 11:18.,watch or watches,guitar,False,coffee maker,,coffee maker,0.2844277620315552,,0.2702307105064392,low|high,False,False,,,coffee maker,topk_repeated_label,,False,0.3111111111111111,The category is coffee maker; it shows a silver and black Jura S8 espresso machine with two cups of coffee in front of it.,"Main semantic decision: coffee maker (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: coffee maker (0.27) - Scene and context for the coffee maker: the espresso machine is silver and black, sitting on a black base.
- high: coffee maker (0.27) - Scene and context for the coffee maker: the Jura S8 espresso machine is silver and black, with two cups of coffee in front of it.
- high: coffee maker (0.26) - Scene and context for the coffee maker: aEG coffee machine in black with two cups, filled with espresso.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is coffee maker; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A Casio digital watch with a white band displays the time as 11:18.,A silver and black Jura S8 espresso machine with two cups of coffee in front of it.,0.12903225806451615,0.16666666666666669,0.0990147542976674,0.08493628896093273,0.07994607499472013,0.13132400430570507,0.06993006993006992,0.007544342941030166,0.0,0.5625,1.0,0.4226531982421875,0.18186667561531067,True
n03180011_10086,"The category is computer; it shows a man sits at a desk with two monitors, a laptop, and a keyboard.",computer,car,False,coffee mug,,car,0.2735717594623565,,0.2960021495819092,low|high,False,False,,,car,classifier_agrees_with_retrieval,,False,0.45,"The category is car; it shows a man driving a silver Mini Cooper convertible with the top down, wearing sunglasses.","Main semantic decision: car (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: car (0.30) - Scene and context for the car: a man drives a silver Mini Cooper convertible with the top down, wearing sunglasses.
- high: car (0.29) - Scene and context for the car: a woman in a silver convertible waves from the passenger seat.
- high: car (0.28) - Scene and context for the car: a silver Volvo convertible is on display at an auto show, surrounded by other cars and people.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is car; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A man sits at a desk with two monitors, a laptop, and a keyboard.","A man driving a silver Mini Cooper convertible with the top down, wearing sunglasses.",0.2857142857142857,0.3333333333333333,0.21821789023599233,0.15415080049095192,0.13217947626377288,0.2857142857142857,0.22544642857142855,0.12964263820211702,0.0,0.36,0.9,0.351151704788208,0.09938708692789078,True
n03297495_1204,"The category is coffee maker; it shows a Saeco Magic espresso machine, with two cups in front, is shown in action, heating up and brewing a perfect cup of coffee.",coffee maker,train,False,coffee maker,,guitar,0.3225151896476745,,0.3293657302856445,low|high,False,True,,,guitar,topk_repeated_label,,False,0.3529411764705882,"The category is guitar; it shows an electric guitar displayed on a stand, with a brown wooden body and white fretboard.","Main semantic decision: guitar (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: guitar (0.33) - Scene and context for the guitar: in the display box for an electric guitar, a red guitar sits next to an amp and a poster of two people.
- high: guitar (0.31) - Scene and context for the guitar: an electric guitar is displayed on a stand, with a brown wooden body and white fretboard.
- high: guitar (0.29) - Scene and context for the guitar: a black electric guitar sits on a stand in front of a speaker, with a price tag of $100.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is guitar; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A Saeco Magic espresso machine, with two cups in front, is shown in action, heating up and brewing a perfect cup of coffee.","An electric guitar displayed on a stand, with a brown wooden body and white fretboard.",0.2105263157894737,0.1833269435968849,0.08467508818829829,0.06697609951820523,0.06068035599071944,0.1521197007481297,0.09009009009009009,0.01389671881079723,0.0,0.34615384615384615,1.0,0.5121251344680786,0.09778670221567154,True
n03877472_28707,The category is girl; it shows a person in blue snowman pajamas stands in a doorway.,girl,girl,True,camp or camping,,chair,0.2896802723407745,,0.2816295623779297,low|high,False,False,,,chair,topk_repeated_label,,False,0.3999999999999999,The category is chair; it shows a green lawn chair sitting on a patio next to a flower pot.,"Main semantic decision: chair (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: chair (0.28) - Scene and context for the chair: a green lawn chair sits on a patio, next to a flower pot.
- high: chair (0.28) - Scene and context for the chair: three lawn chairs, one with a blue cover, are lined up in a row.
- high: chair (0.27) - Scene and context for the chair: two lawn chairs, one with a flowered seat and the other with a striped seat, are sitting on the pavement.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A person in blue snowman pajamas stands in a doorway.,A green lawn chair sitting on a patio next to a flower pot.,0.17391304347826086,0.21428571428571425,0.12838814775327384,0.11116196288530926,0.10571070857151538,0.1781021897810219,0.09708737864077671,0.0003880159423691798,0.0,0.3333333333333333,1.0,0.37366074323654175,0.1711401492357254,True
n03709823_7134,"The category is handbag; it shows a beige canvas bag with the words ""eigendom ptt post 95"" is lying on the floor.",handbag,ironing machine,False,ironing machine,,ironing machine,0.3205143809318542,,0.3318140804767608,low|high,False,False,,,ironing machine,classifier_agrees_with_retrieval,,False,0.35,The category is ironing machine; it shows a white and green steam iron sitting on a white stand.,"Main semantic decision: ironing machine (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: ironing machine (0.33) - Scene and context for the ironing machine: a white and green steam iron sits on a white stand.
- high: ironing machine (0.33) - Scene and context for the ironing machine: an old-fashioned steam iron sits on a checkered ironing board.
- high: ironing machine (0.32) - Scene and context for the ironing machine: a white, round lampshade and a metal iron, both sitting on a green surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is ironing machine; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A beige canvas bag with the words ""eigendom ptt post 95"" is lying on the floor.",A white and green steam iron sitting on a white stand.,0.14814814814814814,0.15868410473507047,0.09569011556357951,0.08345310985207544,0.08001467044102561,0.14336075205640422,0.06451612903225806,0.007403381665603703,0.0,0.3,1.0,0.4282546043395996,0.20167259871959686,True
n03180011_4664,"The category is computer; it shows a computer desk with a keyboard, mouse, and monitor sits on a wooden floor.",computer,car,False,computer,,car,0.3363890349864959,,0.3291298151016235,low|high,False,True,,,car,classifier_agrees_with_retrieval,,False,0.3888888888888888,The category is car; it shows a silver Volvo convertible on display at an auto show.,"Main semantic decision: car (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: car (0.33) - Scene and context for the car: a silver Volvo convertible is on display at an auto show, surrounded by other cars and people.
- high: car (0.33) - Scene and context for the car: the interior of a silver car, showing the dashboard and steering wheel.
- high: car (0.31) - Scene and context for the car: a black Mini Cooper convertible sits on display in a showroom, surrounded by other cars and people.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is car; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","A computer desk with a keyboard, mouse, and monitor sits on a wooden floor.",A silver Volvo convertible on display at an auto show.,0.16666666666666666,0.1828145580097198,0.11069971225846092,0.0970013013276112,0.09351498865776114,0.16180371352785147,0.07352941176470588,0.007467337701872095,0.0,0.2608695652173913,1.0,0.403800368309021,0.08906744420528412,True
n03792972_5525,The category is camp or camping; it shows two tents pitched on a rocky hillside with a mountain in the background.,camp or camping,camp or camping,True,camp or camping,,camp or camping,0.2878279089927673,,0.2976566553115845,low|high,False,True,,,camp or camping,classifier_agrees_with_retrieval,,True,0.5500000000000002,The category is camp or camping; it shows a man and woman kneeling in front of a blue tent.,"Main semantic decision: camp or camping (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camp or camping (0.30) - Scene and context for the camp or camping: a man and woman are kneeling in front of a blue tent.
- high: camp or camping (0.29) - Scene and context for the camp or camping: a woman kneels next to a tent pitched on rocky ground.
- high: camp or camping (0.29) - Scene and context for the camp or camping: a woman sits in a grey tent with her brown and white dog.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camp or camping; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",Two tents pitched on a rocky hillside with a mountain in the background.,A man and woman kneeling in front of a blue tent.,0.24999999999999994,0.2779176393583935,0.14513775362475037,0.12065149851521191,0.11294012253658708,0.1641991924629879,0.11718750000000001,0.023203462673717052,0.0,0.2857142857142857,1.0,0.4944152235984802,0.24300506711006165,True
n02951358_31796,The category is canoe or boat; it shows two people in a pink raft paddle through a river surrounded by trees.,canoe or boat,canoe or boat,True,canoe or boat,,canoe or boat,0.3478468954563141,,0.3026479184627533,low|high,False,True,,,canoe or boat,classifier_agrees_with_retrieval,,True,0.5405405405405405,The category is canoe or boat; it shows three people paddling their kayaks through the water.,"Main semantic decision: canoe or boat (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: canoe or boat (0.30) - Scene and context for the canoe or boat: a kayaker in a red helmet waves from their kayak, surrounded by other kayakers on the shore.
- high: canoe or boat (0.30) - Scene and context for the canoe or boat: three people in life jackets paddle their kayaks through the ocean.
- high: canoe or boat (0.29) - Scene and context for the canoe or boat: lake.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is canoe or boat; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",Two people in a pink raft paddle through a river surrounded by trees.,Three people paddling their kayaks through the water.,0.1904761904761905,0.17842047617299675,0.10925978157206151,0.09700546196617343,0.09499501502705178,0.18263473053892215,0.08,0.4339668245531075,0.0,0.21739130434782608,0.7142857142857143,0.6152887940406799,0.2446313351392746,True
n13054560_11059,The category is mushroom; it shows a mushroom with a tan cap sits on a log in the forest.,mushroom,flower,False,mushroom,,mushroom,0.3815304338932037,,0.3680546283721924,low|high,False,True,,,mushroom,topk_repeated_label,,True,0.5454545454545454,The category is mushroom; it shows a small yellow mushroom sitting on green moss.,"Main semantic decision: mushroom (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- low: mushroom (0.38) - Visual attributes of the mushroom: yellow, small.
- low: mushroom (0.38) - Visual attributes of the mushroom: brown, yellow.
- low: mushroom (0.37) - Visual attributes of the mushroom: yellow.
- high: mushroom (0.37) - Scene and context for the mushroom: a large mushroom sits on the ground surrounded by green plants and brown leaves.
- high: mushroom (0.35) - Scene and context for the mushroom: a mushroom with a brown cap sits on green moss.
- high: mushroom (0.34) - Scene and context for the mushroom: a mushroom with a large hole in it sits on the ground surrounded by leaves and twigs.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is mushroom; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A mushroom with a tan cap sits on a log in the forest.,A small yellow mushroom sitting on green moss.,0.2857142857142857,0.23789396823066233,0.12616232860445886,0.10676832605257312,0.10207878682119532,0.2739520958083832,0.20444444444444443,0.3947311793312272,1.0,0.2631578947368421,0.8333333333333334,0.6653773188591003,0.2646258771419525,True
n03197337_16730,The category is watch or watches; it shows a black Gucci digital watch with red and green accents sits on a brown box.,watch or watches,watch or watches,True,guitar,,watch or watches,0.2926265597343445,,0.318444550037384,low|high,False,True,,,watch or watches,classifier_agrees_with_retrieval,,True,0.6956521739130435,The category is watch or watches; it shows a black and silver digital watch with a red second hand and a digital display.,"Main semantic decision: watch or watches (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: watch or watches (0.32) - Scene and context for the watch or watches: a close-up of a black and silver digital watch with a red second hand and a digital display.
- high: watch or watches (0.30) - Scene and context for the watch or watches: a Casio digital watch with a white band displays the time as 11:18.
- high: watch or watches (0.29) - Scene and context for the watch or watches: a black and silver digital watch sits on a white surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is watch or watches; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A black Gucci digital watch with red and green accents sits on a brown box.,A black and silver digital watch with a red second hand and a digital display.,0.5333333333333333,0.5625,0.3872983346207417,0.2777566121439121,0.20149416157064579,0.5333333333333332,0.46822916666666664,1.5081885849264527,1.0,0.42105263157894735,1.0,0.7488427758216858,0.303701788187027,True
n04069434_7064,The category is camera; it shows a black Minolta camera with a lens attached sits on a white surface.,camera,camera,True,camera,,gun,0.3185954093933105,,0.3304786086082458,low|high,False,True,,,camera,classifier_agrees_with_retrieval,,True,0.7058823529411765,The category is camera; it shows a black Sony camera sitting on a black surface.,"Main semantic decision: camera (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camera (0.32) - Scene and context for the camera: a black Sony camera sits on a black surface.
- high: camera (0.31) - Scene and context for the camera: a black Zenit camera with a lens lying beside it.
- high: camera (0.29) - Scene and context for the camera: an old movie camera with a black and silver body and a large lens.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camera; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A black Minolta camera with a lens attached sits on a white surface.,A black Sony camera sitting on a black surface.,0.5454545454545455,0.4488262719009682,0.30971955236688514,0.19736758618152578,0.16290237641787808,0.5281385281385281,0.3384038800705467,0.9390026443864083,1.0,0.25,0.8,0.833206295967102,0.289739191532135,True
n04120489_6812,The category is shoes; it shows a black and white shoe sits on a brick walkway.,shoes,pizza,False,shoes,,shoes,0.2643751502037048,,0.3086004555225372,low|high,False,True,,,shoes,topk_repeated_label,,True,0.5499999999999999,The category is shoes; it shows a pair of grey and blue running shoes with yellow and black soles sitting on a cardboard box.,"Main semantic decision: shoes (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: shoes (0.31) - Scene and context for the shoes: a pair of grey and blue running shoes with yellow and black soles sits on a cardboard box.
- high: shoes (0.28) - Scene and context for the shoes: a pair of white and yellow running shoes sits on a cardboard box.
- high: shoes (0.27) - Scene and context for the shoes: a pair of white and red sports shoes are on a cardboard box.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is shoes; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A black and white shoe sits on a brick walkway.,A pair of grey and blue running shoes with yellow and black soles sitting on a cardboard box.,0.35714285714285715,0.3157894736842105,0.1873171623163388,0.1273215956849881,0.10657284485555579,0.3012345679012346,0.34444444444444444,0.09875523044309703,1.0,0.625,0.9090909090909091,0.5605303645133972,0.211658775806427,True
n03376595_3835,"The category is chair; it shows two wooden chairs, one larger and one smaller, are propped up against a white wall.",chair,chair,True,chair,,chair,0.366993635892868,,0.4073029160499573,low|high,False,True,,,chair,classifier_agrees_with_retrieval,,True,0.4210526315789473,"The category is chair; it shows a blue chair with metal legs, folded flat and standing upright.","Main semantic decision: chair (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: chair (0.37) - Visual attributes of the chair: rows of folding chairs in a brick courtyard, some stacked, some not.
- low: chair (0.37) - Visual attributes of the chair: blue, white, large.
- low: chair (0.36) - Visual attributes of the chair: blue, striped, white.
- high: chair (0.41) - Scene and context for the chair: the image shows a blue chair with metal legs, folded flat, and standing upright.
- high: chair (0.39) - Scene and context for the chair: a wooden folding chair with a green cushion sits on a white surface.
- high: chair (0.39) - Scene and context for the chair: a Notre Dame folding chair with a white cushion, black frame, and logo of a leprechaun fighting an Irish.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","Two wooden chairs, one larger and one smaller, are propped up against a white wall.","A blue chair with metal legs, folded flat and standing upright.",0.15384615384615383,0.1737859820997197,0.10479689026330728,0.09139529557249629,0.08762962180865388,0.07484662576687118,0.0684931506849315,0.0077576519760955325,1.0,0.21052631578947367,1.0,0.6685963273048401,0.221492737531662,True
n03063599_4172,The category is coffee mug; it shows silhouette of a coffee cup on a wooden table with sunlight streaming through the blinds.,coffee mug,coffee mug,True,coffee mug,,coffee mug,0.2872363328933716,,0.274105817079544,low|high,False,True,,,coffee mug,classifier_agrees_with_retrieval,,True,0.5405405405405405,The category is coffee mug; it shows a white mug with the Meeting Grounds logo.,"Main semantic decision: coffee mug (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: coffee mug (0.27) - Scene and context for the coffee mug: a white coffee mug with a black logo for Meeting Grounds, a coffee shop in St Cloud, MN.
- high: coffee mug (0.27) - Scene and context for the coffee mug: the mug is white with the Libertarian Party logo printed in yellow, blue, and purple.
- high: coffee mug (0.26) - Scene and context for the coffee mug: a white coffee mug with the Peace Coffee logo sits on a black surface.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is coffee mug; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",Silhouette of a coffee cup on a wooden table with sunlight streaming through the blinds.,A white mug with the Meeting Grounds logo.,0.26086956521739135,0.18527200874600372,0.09825532031126444,0.08315125593696701,0.07949903911132591,0.24729729729729732,0.1048951048951049,0.04136310655310047,0.0,0.25,1.0,0.4171273708343506,0.28295084834098816,True
n03877472_28953,"The category is girl; it shows two women in a room with balloons, one wearing pink with a balloon behind her head.",girl,girl,True,girl,,girl,0.3002584874629974,,0.3209118247032165,low|high,False,True,,,girl,classifier_agrees_with_retrieval,,True,0.4878048780487805,The category is girl; it shows a child in pink heart pajamas standing in front of a Christmas tree.,"Main semantic decision: girl (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: girl (0.32) - Scene and context for the girl: a girl in pink heart pajamas stands in front of a Christmas tree.
- high: girl (0.32) - Scene and context for the girl: baby girl in pink pajamas lying on changing pad.
- high: girl (0.32) - Scene and context for the girl: a woman wearing pink plaid pajamas sits on a purple couch.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is girl; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.","Two women in a room with balloons, one wearing pink with a balloon behind her head.",A child in pink heart pajamas standing in front of a Christmas tree.,0.27586206896551724,0.2835438063635541,0.13159139916831467,0.1046366884433995,0.09535849051927603,0.2031076581576027,0.12738853503184713,0.13897535453997878,0.0,0.3,0.75,0.43157511949539185,0.23440173268318176,True
n02690373_3492,The category is airplane; it shows a blue Alaska Airlines jet taxis on the tarmac.,airplane,clownfish or fish,False,clownfish or fish,,airplane,0.2892021536827087,,0.2778248488903045,low|high,False,True,,,clownfish or fish,classifier_agrees_with_retrieval,,False,0.3428571428571428,"The category is clownfish; it shows an orange and white striped fish hiding within a white, curly, soft coral anemone.","Main semantic decision: clownfish or fish (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: clownfish or fish (0.24) - Scene and context for the clownfish or fish: an orange and white striped fish hides in a sea anemone.
- high: clownfish or fish (0.24) - Scene and context for the clownfish or fish: a single clownfish swims near a coral reef.
- high: clownfish or fish (0.24) - Scene and context for the clownfish or fish: the clownfish is swimming in the anemone, which is a white, curly, soft coral.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is clownfish or fish; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels.",A blue Alaska Airlines jet taxis on the tarmac.,"An orange and white striped fish hiding within a white, curly, soft coral anemone.",0.08695652173913043,0.13333333333333333,0.09759000729485329,0.09014793499905123,0.08839374326825923,0.09050445103857567,0.05263157894736841,4.881698245618875e-05,0.0,0.42105263157894735,0.8,0.252969890832901,0.049407653510570526,True
